bigram,freq
"('aber', 'wirklich')",1
"('wirklich', 'ernst')",1
"('ernst', 'gemeint')",1
"('gemeint', 'ist')",1
"('von', 'ernsten')",1
"('ernsten', 'dingen')",1
"('dingen', 'hatte')",1
"('eine', 'ganz')",1
"('ganz', 'andere')",1
"('andere', 'vorstellung')",1
"('vorstellung', 'als')",1
"('besitze', 'eine')",1
"('ich', 'jeden')",1
"('tag', 'gieße')",1
"('gieße', 'ich')",1
"('besitze', 'drei')",1
"('ich', 'jede')",1
"('jede', 'woche')",1
"('woche', 'fege')",1
"('fege', 'denn')",1
"('ich', 'fege')",1
"('fege', 'sogar')",1
"('sogar', 'jenen')",1
"('jenen', 'der')",1
"('der', 'schon')",1
"('schon', 'erloschenen')",1
"('erloschenen', 'ist')",1
"('nie', 'meinen')",1
"('meinen', 'vulkanen')",1
"('vulkanen', 'nutzt')",1
"('nutzt', 'es')",1
"('es', 'ebenso')",1
"('wie', 'meiner')",1
"('meiner', 'blume')",1
"('blume', 'dass')",1
"('sie', 'besitze')",1
"('besitze', 'aber')",1
"('aber', 'für')",1
"('deine', 'sterne')",1
"('sterne', 'bist')",1
"('du', 'ganz')",1
"('ganz', 'unnütz')",1
"('unnütz', 'der')",1
"('geschäftsmann', 'öffnete')",1
"('öffnete', 'den')",1
"('den', 'mund')",1
"('mund', 'aber')",1
"('aber', 'ihm')",1
"('ihm', 'fiel')",1
"('fiel', 'keine')",1
"('keine', 'antwort')",1
"('antwort', 'ein')",1
"('ein', 'und')",1
"('prinz', 'machte')",1
"('wirklich', 'komisch')",1
"('komisch', 'sagte')",1
"('der', 'fünfte')",1
"('fünfte', 'planet')",1
"('war', 'äußerst')",1
"('äußerst', 'merkwürdig')",1
"('merkwürdig', 'es')",1
"('der', 'kleinste')",1
"('kleinste', 'von')",1
"('allen', 'es')",1
"('gab', 'gerade')",1
"('gerade', 'genug')",1
"('genug', 'platz')",1
"('laternenanzünder', 'der')",1
"('konnte', 'sich')",1
"('nicht', 'erklären')",1
"('erklären', 'wozu')",1
"('wozu', 'man')",1
"('man', 'irgendwo')",1
"('irgendwo', 'im')",1
"('im', 'himmel')",1
"('himmel', 'auf')",1
"('planeten', 'ohne')",1
"('ohne', 'häuser')",1
"('häuser', 'und')",1
"('und', 'menschen')",1
"('menschen', 'eine')",1
"('laternenanzünder', 'gebrauchen')",1
"('gebrauchen', 'könnte')",1
"('könnte', 'dennoch')",1
"('dennoch', 'sagte')",1
"('sich', 'gut')",1
"('gut', 'möglich')",1
"('möglich', 'dass')",1
"('dass', 'dieser')",1
"('dieser', 'mann')",1
"('mann', 'merkwürdig')",1
"('merkwürdig', 'ist')",1
"('ist', 'dennoch')",1
"('so', 'merkwürdig')",1
"('merkwürdig', 'wie')",1
"('geschäftsmann', 'oder')",1
"('säufer', 'seine')",1
"('seine', 'arbeit')",1
"('arbeit', 'hat')",1
"('hat', 'zumindest')",1
"('zumindest', 'einen')",1
"('einen', 'sinn')",1
"('sinn', 'wenn')",1
"('laterne', 'anzündet')",1
"('anzündet', 'dann')",1
"('als', 'würde')",1
"('würde', 'er')",1
"('er', 'einen')",1
"('neuen', 'stern')",1
"('stern', 'erschaffen')",1
"('erschaffen', 'oder')",1
"('laterne', 'löscht')",1
"('löscht', 'schläft')",1
"('schläft', 'ein')",1
"('ein', 'stern')",1
"('stern', 'ein')",1
"('ein', 'oder')",1
"('sehr', 'schöne')",1
"('schöne', 'beschäftigung')",1
"('beschäftigung', 'es')",1
"('wirklich', 'nützlich')",1
"('nützlich', 'weil')",1
"('schön', 'ist')",1
"('planeten', 'landete')",1
"('landete', 'grüßte')",1
"('grüßte', 'er')",1
"('den', 'laternenanzünder')",1
"('laternenanzünder', 'respektvoll')",1
"('respektvoll', 'guten')",1
"('tag', 'warum')",1
"('denn', 'gerade')",1
"('gerade', 'deine')",1
"('deine', 'laterne')",1
"('laterne', 'gelöscht')",1
"('gelöscht', 'so')",1
"('so', 'lautet')",1
"('lautet', 'die')",1
"('vorschrift', 'sagte')",1
"('laternenanzünder', 'guten')",1
"('tag', 'was')",1
"('vorschrift', 'die')",1
"('laterne', 'zu')",1
"('zu', 'löschen')",1
"('löschen', 'guten')",1
"('zündete', 'sie')",1
"('an', 'warum')",1
"('sie', 'nun')",1
"('nun', 'wieder')",1
"('wieder', 'angezündet')",1
"('angezündet', 'das')",1
"('vorschrift', 'antwortete')",1
"('laternenanzünder', 'ich')",1
"('ich', 'verstehe')",1
"('verstehe', 'es')",1
"('prinz', 'da')",1
"('da', 'gibt')",1
"('verstehen', 'sagte')",1
"('laternenanzünder', 'vorschrift')",1
"('vorschrift', 'ist')",1
"('ist', 'vorschrift')",1
"('vorschrift', 'guten')",1
"('machte', 'die')",1
"('laterne', 'ausdann')",1
"('ausdann', 'wischte')",1
"('wischte', 'er')",1
"('sich', 'mit')",1
"('einem', 'rotkarierten')",1
"('rotkarierten', 'taschentuch')",1
"('taschentuch', 'die')",1
"('die', 'stirn')",1
"('stirn', 'ab')",1
"('ab', 'ich')",1
"('habe', 'einen')",1
"('einen', 'schrecklichen')",1
"('schrecklichen', 'beruf')",1
"('beruf', 'früher')",1
"('früher', 'war')",1
"('das', 'vernünftig')",1
"('vernünftig', 'am')",1
"('morgen', 'löschte')",1
"('löschte', 'ich')",1
"('sie', 'aus')",1
"('abend', 'zündete')",1
"('zündete', 'ich')",1
"('der', 'rest')",1
"('rest', 'des')",1
"('des', 'tages')",1
"('tages', 'blieb')",1
"('blieb', 'mir')",1
"('mir', 'zum')",1
"('zum', 'erholen')",1
"('erholen', 'und')",1
"('nacht', 'zum')",1
"('schlafen', 'und')",1
"('und', 'seitdem')",1
"('seitdem', 'wurde')",1
"('wurde', 'die')",1
"('vorschrift', 'geändert')",1
"('geändert', 'die')",1
"('vorschrift', 'hat')",1
"('geändert', 'sagte')",1
"('laternenanzünder', 'das')",1
"('ist', 'ja')",1
"('das', 'drama')",1
"('drama', 'der')",1
"('planet', 'hat')",1
"('von', 'jahr')",1
"('jahr', 'zu')",1
"('zu', 'jahr')",1
"('jahr', 'schneller')",1
"('schneller', 'gedreht')",1
"('gedreht', 'aber')",1
"('vorschrift', 'wurde')",1
"('geändert', 'ja')",1
"('ja', 'und')",1
"('prinz', 'jetzt')",1
"('jetzt', 'dreht')",1
"('dreht', 'er')",1
"('mal', 'pro')",1
"('minute', 'mir')",1
"('mir', 'bleibt')",1
"('bleibt', 'keine')",1
"('keine', 'sekunde')",1
"('sekunde', 'pause')",1
"('pause', 'pro')",1
"('minute', 'zünde')",1
"('zünde', 'ich')",1
"('und', 'lösche')",1
"('lösche', 'einmal')",1
"('einmal', 'aus')",1
"('lustig', 'bei')",1
"('dir', 'dauern')",1
"('dauern', 'die')",1
"('tage', 'nur')",1
"('eine', 'minute')",1
"('minute', 'das')",1
"('ist', 'überhaupt')",1
"('nicht', 'lustig')",1
"('lustig', 'sagte')",1
"('laternenanzünder', 'jetzt')",1
"('jetzt', 'reden')",1
"('reden', 'wir')",1
"('wir', 'schon')",1
"('monat', 'lang')",1
"('lang', 'miteinander')",1
"('miteinander', 'einen')",1
"('monat', 'ja')",1
"('ja', 'dreißig')",1
"('dreißig', 'minuten')",1
"('minuten', 'dreißig')",1
"('dreißig', 'tage')",1
"('tage', 'guten')",1
"('zündete', 'seine')",1
"('laterne', 'wieder')",1
"('schaute', 'ihn')",1
"('ihn', 'an')",1
"('er', 'liebte')",1
"('liebte', 'diesen')",1
"('diesen', 'anzünder')",1
"('so', 'streng')",1
"('streng', 'an')",1
"('vorschrift', 'hielt')",1
"('hielt', 'er')",1
"('er', 'erinnerte')",1
"('erinnerte', 'sich')",1
"('die', 'sonnenuntergänge')",1
"('sonnenuntergänge', 'und')",1
"('und', 'wie')",1
"('auf', 'deren')",1
"('deren', 'suche')",1
"('suche', 'früher')",1
"('früher', 'seinen')",1
"('stuhl', 'rückte')",1
"('rückte', 'er')",1
"('wollte', 'seinem')",1
"('seinem', 'freund')",1
"('freund', 'helfen')",1
"('helfen', 'weißt')",1
"('weiß', 'einen')",1
"('einen', 'weg')",1
"('weg', 'wie')",1
"('ausruhen', 'kannst')",1
"('kannst', 'wann')",1
"('du', 'möchtest')",1
"('möchtest', 'immer')",1
"('immer', 'her')",1
"('her', 'damit')",1
"('damit', 'sagte')",1
"('laternenanzünder', 'man')",1
"('kann', 'gleichzeitig')",1
"('gleichzeitig', 'pflichtbewusst')",1
"('pflichtbewusst', 'und')",1
"('und', 'faul')",1
"('faul', 'sein')",1
"('sein', 'der')",1
"('prinz', 'fuhr')",1
"('fuhr', 'fort')",1
"('fort', 'dein')",1
"('dein', 'planet')",1
"('ist', 'derart')",1
"('derart', 'klein')",1
"('du', 'ihn')",1
"('drei', 'hüpfern')",1
"('hüpfern', 'umrundet')",1
"('umrundet', 'hast')",1
"('musst', 'nur')",1
"('nur', 'sehr')",1
"('sehr', 'langsam')",1
"('langsam', 'laufen')",1
"('laufen', 'um')",1
"('um', 'immer')",1
"('sonne', 'zu')",1
"('zu', 'bleiben')",1
"('bleiben', 'wenn')",1
"('ausruhen', 'willst')",1
"('willst', 'läufst')",1
"('läufst', 'du')",1
"('tag', 'dauert')",1
"('dauert', 'so')",1
"('lange', 'wie')",1
"('du', 'magst')",1
"('magst', 'das')",1
"('das', 'bringt')",1
"('bringt', 'mich')",1
"('sonderlich', 'weiter')",1
"('weiter', 'sagte')",1
"('anzünder', 'was')",1
"('leben', 'liebe')",1
"('liebe', 'ist')",1
"('das', 'schlafen')",1
"('nichts', 'dann')",1
"('es', 'wohl')",1
"('wohl', 'nichts')",1
"('anzünder', 'guten')",1
"('er', 'löschte')",1
"('löschte', 'seine')",1
"('laterne', 'dieser')",1
"('kerl', 'sagte')",1
"('prinz', 'während')",1
"('seine', 'reise')",1
"('reise', 'fortsetzte')",1
"('fortsetzte', 'dieser')",1
"('kerl', 'würde')",1
"('würde', 'von')",1
"('anderen', 'verachtet')",1
"('verachtet', 'werden')",1
"('werden', 'vom')",1
"('vom', 'könig')",1
"('könig', 'vom')",1
"('vom', 'eitlen')",1
"('eitlen', 'vom')",1
"('vom', 'säufer')",1
"('säufer', 'und')",1
"('und', 'vom')",1
"('vom', 'geschäftsmann')",1
"('geschäftsmann', 'dennoch')",1
"('er', 'der')",1
"('einzige', 'der')",1
"('lächerlich', 'vorkommt')",1
"('vorkommt', 'vielleicht')",1
"('vielleicht', 'weil')",1
"('mit', 'sich')",1
"('selbst', 'beschäftigt')",1
"('beschäftigt', 'er')",1
"('er', 'seufzte')",1
"('seufzte', 'vor')",1
"('vor', 'bedauern')",1
"('bedauern', 'und')",1
"('noch', 'dieser')",1
"('einzige', 'mit')",1
"('mich', 'angefreundet')",1
"('angefreundet', 'hätte')",1
"('hätte', 'aber')",1
"('sein', 'planet')",1
"('wirklich', 'zu')",1
"('klein', 'es')",1
"('gibt', 'keinen')",1
"('keinen', 'platz')",1
"('für', 'zwei')",1
"('zwei', 'was')",1
"('was', 'sich')",1
"('prinz', 'nicht')",1
"('nicht', 'einzugestehen')",1
"('einzugestehen', 'wagte')",1
"('wagte', 'war')",1
"('er', 'diesem')",1
"('planeten', 'vor')",1
"('allem', 'wegen')",1
"('der', 'tausendvierhundertvierzig')",1
"('tausendvierhundertvierzig', 'sonnenuntergänge')",1
"('sonnenuntergänge', 'in')",1
"('in', 'vierundzwanzig')",1
"('vierundzwanzig', 'stunden')",1
"('stunden', 'nachtrauerte')",1
"('nachtrauerte', 'der')",1
"('der', 'sechste')",1
"('sechste', 'planet')",1
"('war', 'um')",1
"('das', 'zehnfache')",1
"('zehnfache', 'größer')",1
"('größer', 'hier')",1
"('hier', 'wohnte')",1
"('alter', 'herr')",1
"('herr', 'der')",1
"('der', 'dicke')",1
"('dicke', 'bücher')",1
"('bücher', 'schrieb')",1
"('schrieb', 'sieh')",1
"('sieh', 'da')",1
"('da', 'ein')",1
"('forscher', 'freute')",1
"('prinzen', 'erblickte')",1
"('erblickte', 'der')",1
"('prinz', 'setzte')",1
"('den', 'tisch')",1
"('tisch', 'um')",1
"('wenig', 'zu')",1
"('zu', 'verschnaufen')",1
"('verschnaufen', 'er')",1
"('schon', 'so')",1
"('viel', 'herumgereist')",1
"('herumgereist', 'wo')",1
"('wo', 'kommst')",1
"('du', 'her')",1
"('her', 'fragte')",1
"('alte', 'herr')",1
"('herr', 'was')",1
"('ein', 'dickes')",1
"('dickes', 'buch')",1
"('buch', 'sagte')",1
"('was', 'treiben')",1
"('treiben', 'sie')",1
"('sie', 'hier')",1
"('bin', 'geograph')",1
"('geograph', 'sagte')",1
"('alte', 'was')",1
"('ein', 'geograph')",1
"('ein', 'wissenschaftler')",1
"('wissenschaftler', 'der')",1
"('der', 'weiß')",1
"('weiß', 'wo')",1
"('wo', 'sich')",1
"('die', 'meere')",1
"('meere', 'befinden')",1
"('befinden', 'die')",1
"('die', 'flüsse')",1
"('flüsse', 'die')",1
"('städte', 'die')",1
"('die', 'berge')",1
"('berge', 'und')",1
"('die', 'wüsten')",1
"('wüsten', 'das')",1
"('sehr', 'interessant')",1
"('interessant', 'sagte')",1
"('ist', 'endlich')",1
"('endlich', 'mal')",1
"('ein', 'richtiger')",1
"('richtiger', 'beruf')",1
"('beruf', 'er')",1
"('sich', 'den')",1
"('des', 'geographen')",1
"('geographen', 'an')",1
"('hatte', 'noch')",1
"('so', 'herrschaftlichen')",1
"('herrschaftlichen', 'planeten')",1
"('planeten', 'gesehen')",1
"('wunderschön', 'euer')",1
"('euer', 'planet')",1
"('planet', 'gibt')",1
"('es', 'meere')",1
"('meere', 'das')",1
"('geograph', 'ah')",1
"('ah', 'der')",1
"('schon', 'enttäuscht')",1
"('enttäuscht', 'und')",1
"('und', 'berge')",1
"('berge', 'das')",1
"('geograph', 'und')",1
"('und', 'städte')",1
"('städte', 'und')",1
"('und', 'flüsse')",1
"('flüsse', 'und')",1
"('wüsten', 'auch')",1
"('doch', 'geograph')",1
"('kein', 'forscher')",1
"('forscher', 'mir')",1
"('mir', 'fehlt')",1
"('fehlt', 'es')",1
"('es', 'an')",1
"('an', 'forschergeist')",1
"('forschergeist', 'nicht')",1
"('geograph', 'wird')",1
"('wird', 'die')",1
"('städte', 'flüsse')",1
"('flüsse', 'berge')",1
"('berge', 'meere')",1
"('meere', 'ozeane')",1
"('ozeane', 'und')",1
"('wüsten', 'zählen')",1
"('zählen', 'der')",1
"('geograph', 'ist')",1
"('zu', 'bedeutend')",1
"('bedeutend', 'um')",1
"('sich', 'herumzutreiben')",1
"('herumzutreiben', 'er')",1
"('er', 'verlässt')",1
"('verlässt', 'seinen')",1
"('seinen', 'schreibtisch')",1
"('schreibtisch', 'nicht')",1
"('er', 'empfängt')",1
"('empfängt', 'die')",1
"('die', 'forscher')",1
"('forscher', 'er')",1
"('er', 'befragt')",1
"('befragt', 'sie')",1
"('sie', 'er')",1
"('er', 'notiert')",1
"('notiert', 'ihre')",1
"('ihre', 'erinnerungen')",1
"('erinnerungen', 'und')",1
"('die', 'erinnerungen')",1
"('erinnerungen', 'ihm')",1
"('ihm', 'interessant')",1
"('interessant', 'erscheinen')",1
"('erscheinen', 'veranlasst')",1
"('veranlasst', 'der')",1
"('die', 'glaubwürdigkeit')",1
"('glaubwürdigkeit', 'des')",1
"('des', 'forschers')",1
"('forschers', 'wozu')",1
"('wozu', 'denn')",1
"('denn', 'weil')",1
"('weil', 'ein')",1
"('der', 'lügen')",1
"('lügen', 'verbreitet')",1
"('verbreitet', 'an')",1
"('an', 'katastrophen')",1
"('katastrophen', 'in')",1
"('in', 'unseren')",1
"('unseren', 'geographiebüchern')",1
"('geographiebüchern', 'schuld')",1
"('schuld', 'wäre')",1
"('wäre', 'und')",1
"('auch', 'ein')",1
"('zu', 'viel')",1
"('viel', 'säuft')",1
"('säuft', 'wie')",1
"('das', 'fragte')",1
"('prinz', 'weil')",1
"('weil', 'betrunkene')",1
"('betrunkene', 'doppelt')",1
"('doppelt', 'sehen')",1
"('sehen', 'so')",1
"('würde', 'der')",1
"('geograph', 'zwei')",1
"('zwei', 'berge')",1
"('berge', 'verzeichnen')",1
"('verzeichnen', 'wo')",1
"('wo', 'es')",1
"('nur', 'einen')",1
"('einzigen', 'gibt')",1
"('gibt', 'ich')",1
"('ich', 'kenne')",1
"('kenne', 'da')",1
"('da', 'jemanden')",1
"('jemanden', 'sagte')",1
"('der', 'ein')",1
"('ein', 'schlechter')",1
"('schlechter', 'forscher')",1
"('forscher', 'wäre')",1
"('wäre', 'das')",1
"('wohl', 'möglich')",1
"('möglich', 'wenn')",1
"('forscher', 'also')",1
"('also', 'glaubwürdig')",1
"('glaubwürdig', 'erscheint')",1
"('erscheint', 'dann')",1
"('dann', 'macht')",1
"('über', 'seine')",1
"('entdeckung', 'schaut')",1
"('schaut', 'man')",1
"('man', 'nach')",1
"('nach', 'nein')",1
"('zu', 'kompliziert')",1
"('kompliziert', 'aber')",1
"('man', 'verlangt')",1
"('verlangt', 'von')",1
"('dem', 'forscher')",1
"('forscher', 'dass')",1
"('er', 'beweise')",1
"('beweise', 'liefert')",1
"('liefert', 'handelt')",1
"('sich', 'beispielsweise')",1
"('beispielsweise', 'um')",1
"('die', 'entdeckung')",1
"('entdeckung', 'eines')",1
"('eines', 'großen')",1
"('großen', 'berges')",1
"('berges', 'so')",1
"('so', 'verlangt')",1
"('verlangt', 'man')",1
"('man', 'von')",1
"('ihm', 'steine')",1
"('steine', 'von')",1
"('von', 'dort')",1
"('dort', 'mitzubringen')",1
"('mitzubringen', 'plötzlich')",1
"('plötzlich', 'war')",1
"('geograph', 'ganz')",1
"('ganz', 'aufgeregt')",1
"('aufgeregt', 'aber')",1
"('du', 'du')",1
"('kommst', 'doch')",1
"('doch', 'von')",1
"('von', 'weit')",1
"('her', 'du')",1
"('forscher', 'du')",1
"('wirst', 'mir')",1
"('mir', 'deinen')",1
"('deinen', 'planeten')",1
"('planeten', 'beschreiben')",1
"('beschreiben', 'und')",1
"('geograph', 'hatte')",1
"('schon', 'sein')",1
"('sein', 'verzeichnis')",1
"('verzeichnis', 'aufgeschlagen')",1
"('aufgeschlagen', 'und')",1
"('und', 'spitze')",1
"('spitze', 'seinen')",1
"('seinen', 'bleistift')",1
"('bleistift', 'zuerst')",1
"('zuerst', 'notiert')",1
"('notiert', 'man')",1
"('die', 'berichte')",1
"('berichte', 'der')",1
"('forscher', 'mit')",1
"('dem', 'bleistift')",1
"('bleistift', 'mit')",1
"('der', 'tinte')",1
"('tinte', 'wartet')",1
"('wartet', 'man')",1
"('man', 'so')",1
"('lange', 'bis')",1
"('bis', 'der')",1
"('forscher', 'die')",1
"('die', 'beweise')",1
"('beweise', 'geliefert')",1
"('geliefert', 'hat')",1
"('hat', 'also')",1
"('also', 'fragte')",1
"('geograph', 'oh')",1
"('oh', 'bei')",1
"('mir', 'sagte')",1
"('sonderlich', 'interessant')",1
"('interessant', 'es')",1
"('ist', 'winzig')",1
"('winzig', 'ich')",1
"('habe', 'drei')",1
"('vulkane', 'zwei')",1
"('zwei', 'sind')",1
"('sind', 'aktiv')",1
"('aktiv', 'und')",1
"('und', 'einer')",1
"('einer', 'ist')",1
"('ist', 'erloschen')",1
"('erloschen', 'aber')",1
"('nie', 'man')",1
"('weiß', 'nie')",1
"('nie', 'sagte')",1
"('blume', 'habe')",1
"('ich', 'auch')",1
"('auch', 'wir')",1
"('schreiben', 'keine')",1
"('keine', 'blumen')",1
"('blumen', 'auf')",1
"('auf', 'sagte')",1
"('geograph', 'wieso')",1
"('wieso', 'das')",1
"('doch', 'das')",1
"('das', 'schönste')",1
"('schönste', 'weil')",1
"('weil', 'blumen')",1
"('blumen', 'vergänglich')",1
"('vergänglich', 'sind')",1
"('sind', 'was')",1
"('vergänglich', 'geographiebücher')",1
"('geographiebücher', 'sind')",1
"('sind', 'von')",1
"('allen', 'büchern')",1
"('büchern', 'die')",1
"('die', 'wertvollsten')",1
"('wertvollsten', 'sie')",1
"('sind', 'nie')",1
"('nie', 'überholt')",1
"('überholt', 'es')",1
"('sehr', 'selten')",1
"('ein', 'berg')",1
"('berg', 'seinen')",1
"('seinen', 'platz')",1
"('platz', 'ändert')",1
"('ändert', 'es')",1
"('ist', 'selten')",1
"('ein', 'ozean')",1
"('ozean', 'leert')",1
"('leert', 'wir')",1
"('schreiben', 'ewige')",1
"('ewige', 'dinge')",1
"('dinge', 'auf')",1
"('auf', 'aber')",1
"('aber', 'erloschene')",1
"('erloschene', 'vulkane')",1
"('vulkane', 'können')",1
"('ausbrechen', 'unterbrach')",1
"('unterbrach', 'ihn')",1
"('bedeutet', 'vergänglich')",1
"('vergänglich', 'ob')",1
"('ob', 'vulkane')",1
"('vulkane', 'nun')",1
"('nun', 'erloschen')",1
"('erloschen', 'sind')",1
"('sind', 'oder')",1
"('oder', 'wieder')",1
"('ausbrechen', 'läuft')",1
"('läuft', 'für')",1
"('das', 'gleiche')",1
"('gleiche', 'hinaus')",1
"('hinaus', 'sagte')",1
"('geograph', 'was')",1
"('uns', 'zählt')",1
"('zählt', 'ist')",1
"('der', 'berg')",1
"('berg', 'er')",1
"('er', 'verändert')",1
"('verändert', 'sich')",1
"('vergänglich', 'wiederholte')",1
"('abließ', 'die')",1
"('er', 'einmal')",1
"('hatte', 'das')",1
"('bedeutet', 'dass')",1
"('verschwinden', 'bedrohtist')",1
"('bedrohtist', 'meine')",1
"('ist', 'von')",1
"('verschwinden', 'bedroht')",1
"('bedroht', 'natürlich')",1
"('natürlich', 'meine')",1
"('ist', 'vergänglich')",1
"('vergänglich', 'sagte')",1
"('zu', 'verteidigen')",1
"('verteidigen', 'und')",1
"('ich', 'hab')",1
"('hab', 'sie')",1
"('allein', 'bei')",1
"('mir', 'zurückgelassen')",1
"('zurückgelassen', 'da')",1
"('da', 'spürte')",1
"('spürte', 'er')",1
"('mal', 'bedauern')",1
"('bedauern', 'aber')",1
"('er', 'fasste')",1
"('fasste', 'neuen')",1
"('neuen', 'mut')",1
"('mut', 'was')",1
"('was', 'empfehlen')",1
"('empfehlen', 'sie')",1
"('mir', 'für')",1
"('besuch', 'fragte')",1
"('planeten', 'erde')",1
"('erde', 'antwortete')",1
"('geograph', 'er')",1
"('hat', 'einen')",1
"('einen', 'guten')",1
"('guten', 'ruf')",1
"('ruf', 'da')",1
"('da', 'machte')",1
"('in', 'gedanken')",1
"('gedanken', 'bei')",1
"('bei', 'seiner')",1
"('der', 'siebente')",1
"('siebente', 'planet')",1
"('war', 'die')",1
"('erde', 'die')",1
"('nicht', 'irgendein')",1
"('irgendein', 'planet')",1
"('planet', 'man')",1
"('man', 'zählt')",1
"('zählt', 'dort')",1
"('dort', 'hundertelf')",1
"('hundertelf', 'könige')",1
"('könige', 'natürlich')",1
"('nicht', 'ohne')",1
"('ohne', 'die')",1
"('die', 'farbigen')",1
"('farbigen', 'mitzuzählen')",1
"('mitzuzählen', 'siebentausend')",1
"('siebentausend', 'geographen')",1
"('geographen', 'neunhunderttausend')",1
"('neunhunderttausend', 'geschäftsmänner')",1
"('geschäftsmänner', 'siebeneinhalb')",1
"('siebeneinhalb', 'millionen')",1
"('millionen', 'säufer')",1
"('säufer', 'dreihundertelf')",1
"('dreihundertelf', 'millionen')",1
"('millionen', 'eitle')",1
"('eitle', 'das')",1
"('heißt', 'ungefähr')",1
"('ungefähr', 'zwei')",1
"('milliarden', 'erwachsene')",1
"('erwachsene', 'um')",1
"('um', 'euch')",1
"('euch', 'eine')",1
"('idee', 'von')",1
"('den', 'ausmaßen')",1
"('ausmaßen', 'der')",1
"('erde', 'zu')",1
"('zu', 'geben')",1
"('würde', 'ich')",1
"('vor', 'der')",1
"('der', 'erfindung')",1
"('erfindung', 'der')",1
"('der', 'elektrizität')",1
"('elektrizität', 'auf')",1
"('allen', 'sechs')",1
"('sechs', 'kontinenten')",1
"('kontinenten', 'eine')",1
"('eine', 'armee')",1
"('armee', 'aus')",1
"('aus', 'vierhundertzweiundsechzigtausendfünfhundertelf')",1
"('vierhundertzweiundsechzigtausendfünfhundertelf', 'laternenanzündern')",1
"('laternenanzündern', 'beschäftigen')",1
"('beschäftigen', 'musste')",1
"('musste', 'aus')",1
"('der', 'ferne')",1
"('ferne', 'sah')",1
"('sah', 'das')",1
"('das', 'umwerfend')",1
"('umwerfend', 'aus')",1
"('die', 'bewegungen')",1
"('bewegungen', 'dieser')",1
"('dieser', 'armee')",1
"('armee', 'waren')",1
"('waren', 'einstudiert')",1
"('einstudiert', 'wie')",1
"('wie', 'bei')",1
"('bei', 'einer')",1
"('einer', 'balletttruppe')",1
"('balletttruppe', 'an')",1
"('der', 'oper')",1
"('oper', 'zuerst')",1
"('zuerst', 'waren')",1
"('in', 'neuseeland')",1
"('neuseeland', 'und')",1
"('und', 'australien')",1
"('australien', 'an')",1
"('reihe', 'die')",1
"('die', 'gingen')",1
"('gingen', 'schlafen')",1
"('schlafen', 'wenn')",1
"('wenn', 'ihre')",1
"('ihre', 'laternen')",1
"('laternen', 'angezündet')",1
"('angezündet', 'waren')",1
"('waren', 'dann')",1
"('dann', 'begann')",1
"('begann', 'der')",1
"('der', 'tanz')",1
"('tanz', 'der')",1
"('laternenanzünder', 'in')",1
"('in', 'china')",1
"('china', 'und')",1
"('und', 'sibirien')",1
"('sibirien', 'dann')",1
"('dann', 'verschwanden')",1
"('verschwanden', 'auch')",1
"('auch', 'sie')",1
"('sie', 'hinter')",1
"('den', 'kulissen')",1
"('kulissen', 'so')",1
"('so', 'waren')",1
"('in', 'russland')",1
"('russland', 'und')",1
"('und', 'indien')",1
"('indien', 'an')",1
"('reihe', 'dann')",1
"('afrika', 'und')",1
